productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage
B09G9D8KRQ,20/10/2023,TRUE,3,feel good yet(6 month),"IOS 17.5 (current version updated from 16.6)Thw worst thing as a ios user for me that the fear of update , i hea Red some updates get display issues battery drain issues , god sake i doesn't had any issues from ios updates , but till i care- device was great, super handy for me, little feeling of weight .Display - The 60Hz refresh rate didn't felt badly form me cause i am used such kind of device before. - The brightness Range is so comfortable. - The 2160p60 HDR videos in youtube give blissful experianceBattery And charging - The charging time:- i took 1Hour to charge from 20% to 91% using apple 20w original adapter and cable without any interruption(no electricity break or disconnection ,calls etc) - Battery backup - I am mostly maintain battery in btw 20% <-> 80% so i think this may get one day backup for me ,Average 5h screen on timeThe one day backup is just a advertisemnt advertisement label usaully we use, actually a day like events,party,outing we use -camera ,editing app, social media app more than usual use , that day i didn't get a satisfied backup . - Little temperature warming while charging , no heating issue- battery health after 6 month 98%-battery cycle count 194 after 6 monthPerfomance - Good perfomance for video editing ,photography , social media . (I am not a gamer ) Camera- Even though i felt some lag or stuck screens in some third party applications - The cinematic Mode is mind Blowing . i missed 13 pro or higher varients for zooming in this mode . - Actually i really miss pro variant for the tele lens and camera features while i using this . Cost is wall for me. - The photos are nice and feature like exposure adjust and filter was good and quality photos . And the 5x zoomed photos is not good for me.it  Reduced the pixel quality .- The video and optical image stabilisation was mind blowing . i mostly explore on videos . it was soo good , no words other than that.AND THE BIGGEST FEAR FOR ME NOW IS IOS UPDATEi turned off the auto update at first place .i hea Red about DISPLAY ISSUES,HEATING ISSUES and BUGS in the ios updates for 13 and 14 series.So for expencive and established brand like apple does not fair . This is the only -ve i have to say as a reminder .Also i hea Red without ios update display issues are happened . Buy the way it is a hardware issue one of the display provider company's batch may show the issues . but we customers cannot identify which company provides the hardaware.I will attach my battery analytics data screnshot photo here so you can better understand how the battery is good The ordering experience in the greate indian sale was worst . I planned to buy this for 45999/- in oct7 greate indian sale offer but i got canceled then i bought for 48999 that was disppointed .As a whole i didn't recommend base models ,i felt i must have buy pro variant but for person who need ios in affordable price i recommend 13 is better than 14",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,11/9/2024,TRUE,3,Phone seems hanging within 6months of use,Picture quality is fine but hanging issue,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,29/07/2024,TRUE,2,Amazon mobile exchange is worst,First of all they will deliver the mobilelateThey will then show the mobile exchange app the mobile is nt proper even when it's working fine.And have to pay remaining amount.They have sold the mobile..,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,24/10/2023,TRUE,3,Feels bad if you have switched from Android,"Those who have been using Android phones may find iOS very limited in features. For example, you will have to pay for the premium plan of Truecaller if you want to monitor real-time calls for spam/block.The dialer app on iOS is a mess. It's tedious to find and locate a contact from within the dialer app.Using Gmail, Google Photos and other Google ecosystem apps that they have been using over years flawlessly is also no so smooth and flawless.Using iOS has come to me as a shocking experience of using my phone with excessive restrictions of the OS.Even the apps on Android OS are more flawless and smooth than on iOS.Last but not the least, if you're using Windows on your PC/laptop, an Android phone compliments more than what an Apple phone does. To this, you can see how seriously Microsoft is developing apps for Android.So, it was a productivity loss to switch from Android to iOS if you're a Windows user.",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,7/10/2023,TRUE,1,It is a total waste of money!,"Things to remember before you buy an Iphone -1) It is good only untill its warranty is there, for extended warranty, it is 10k approx for one year.2) Under warranty also, it's resell value is only 25k in Apple store, so this itself explains that the mobile is over-priced, and that's why resell value under warranty is 25k which is it's actual value.3) Once the warranty expires - Apple will keep on bringing in updated versions and the updated versions will mall function in a 1 year old Iphone as well. Problems include - Green screen, network issues, etc.4) Many people Iphones underwent Green Screen after the latest update and as their Iphone was not under warranty had to spend 400$ or 11k to 15k depending upon their model for screen repair or change. Meaning Apple company will release update, because of which the Iphone will malfunction and people have to spend money inorder to repair it.5) Iphone - covers, tampe Red glass are all very expensive and are of third class quality and design. Even after spending 1500 to 2000 INR for an Iphone cover, it will last only for 6-8 months. After that, either it will become dull, dirty or look ugly or pale. An android cover of 250 Rs also functions the same way.6) Apps - That is a total scam everyone knows that. You have to pay for many apps and many apps are still unavailable in App StoreMoral of the story -You can buy an expensive Iphone and use it comfortable for a year or maximum 2. So, if you are ready to spend so much money just for a year, it is the best mobile. For long run, this is just a scam that it will last for a long run.Joke of the year - You will be prompted with features that Iphone and Macbook's only have! - The only issue is, comman man never uses those features! So, people inorder to prove that this is a very unique feature, unnecessarily use it, show it and claim that it could be done only because they have an Iphone. Kudos to them for doing something alien!",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,21/07/2024,TRUE,2,Good,It was excellent,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,26/06/2023,TRUE,3,iPhone bought is draining out fully with in 4 hours of fullcharging,"Dear Sir, The iPhone's battery is totally draining within 4 hours of the full recharge. I am sending your emails(cs-reply@amazon.in) from 21st of June and no reply or action is there except some automated messages saying, "" we have received your email and a customer service associate will be in touch within the next 6 hours"". But till date no one contacted us and we are not able to use this iPhone. Please look into the matter and make the arrangements to replace the iPhone at the earliest. Please help us to give your customer care center in Bangalore, so that we can take the phone to them, show the problem and get the replacement.",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,2/6/2022,TRUE,3,"Not worth 64K, iPhone is such a hype.","After using for almost a month, I don’t feel that this iPhone is worth 64K.EY me brief my review.Pros:Excellent battery life.Nice sound.Nice Back Camera.Video streams smoothly.Cons:1. Doesn’t take good selfies. Literally bad at taking selfies makes you look more ugly.2. Touch is ok ok not as per apple standards but it’s soft.3. Literally hard to transfer data from android to iPhone.4. iCloud storage is only 3GB after that you need to pay for upgrade, better go for 128GB variant.5. No jack for headphones it is only compatible with Bluetooth headphones, another drawback which I was not aware before buying.6. Most of you would be aware that it doesn’t comes with a charger and you have to buy separately.7. If your hands are wet this phone won’t work. I don’t know if it’s really ip68 waterproof kinda stuff because earlier I had Samsung galaxy S8 and it used to work in water and with wet hands also.Overall, it is highly overpriced as per the features. I haven’t tried it for gaming yet so can’t say anything about it. I would not recommend anyone to buy iPhone due to overpriced if u have extra money to waste then go for it.",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,5/8/2024,TRUE,1,Worst phone ever purchased,The microphone does not work at all. Went up to the service center to check that and they are saying it is all ok and suggesting to add the screen guard and remove the back coverDid that as well but nothing is working to solve the issue. Amazon on the other hand is saying that they won’t replace the phone or refund the amountNot at all accepted from a company like Amazon that they do not evaluate the seller and allow them to sell through their platform.,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,30/05/2024,TRUE,2,Battery purani h,I phone ki battery purani h .band ho gi h .mobile ni chal raha h.,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,10/1/2023,TRUE,4,So far good,"Review after a month of usage.Decent battery and camera.Try using ios 15, it gives good battery backup.",Apple iPhone 13,Red,256GB
B09G9D8KRQ,4/8/2024,TRUE,5,Nice Product F serious,I m satisfied with this beautiful product but I received F serious Serial number apart from signal issue tower issue rest phone work good,Apple iPhone 13,Red,256GB
B09G9D8KRQ,18/06/2024,TRUE,4,Really good,Best offer I got,Apple iPhone 13,Red,256GB
B09G9D8KRQ,12/7/2024,TRUE,5,Owesome,Camera Quality is owesome,Apple iPhone 13,Red,256GB
B09G9D8KRQ,26/06/2024,TRUE,5,Look for great deal,Of course it’s iPhone. But the deal which Amazon give on emi purchase is amazingLook for good deal it’s worth buying from Amazon EMI,Apple iPhone 13,Red,256GB
B09G9D8KRQ,18/03/2024,TRUE,5,Excellent product,Genuine product delive Red. The packaging was perfect. Delivery was on time.,Apple iPhone 13,Red,256GB
B09G9D8KRQ,22/10/2023,TRUE,5,Perfect I am first time user really loving it,"GreatLong time I am not interested in any of apple productsI exchange my one plus purchased Samsung only note, Due to delivery issues I didn’t get.I purchased accidentally my iPhone 13 last minute, after that I purchased watch 9series and apple 15 pro.Now I have only apple product including tab and laptopBrand is brand",Apple iPhone 13,Red,256GB
B09G9D8KRQ,31/10/2023,TRUE,5,Best phone ❤️thanks amazon 💗,Best phone for my life best camera 😻 best gaming 🤑 mera phone 256Gb hei,Apple iPhone 13,Red,256GB
B09G9D8KRQ,26/07/2024,TRUE,1,Damaged piece,Received damaged piece which i was lately realised. Bought the mobile in October 2023. Observed screen flickering issue drastically from January 2024.,Apple iPhone 13,Red,256GB
B09G9D8KRQ,28/10/2023,TRUE,5,Worth every penny,.,Apple iPhone 13,Red,256GB
B09G9D8KRQ,18/08/2023,TRUE,5,My Dream mobile,Using it for almost a year.. currently with 98% battery,Apple iPhone 13,Red,256GB
B09G9D8KRQ,8/6/2024,TRUE,3,Battery drain to fast,It's battery was drained to fast and heating....,Apple iPhone 13,Midnight,128GB
B09G9D8KRQ,25/08/2024,TRUE,2,My iphone is getting hang,"I have faced this issue many times , once someone call me , I mute it from side button , then again when I try to pick the call it doesn't work , touch stop working.End I press side button once call get disconnected ( I can not off the screen or re-on )I purchase it on 7th aug 2024",Apple iPhone 13,Midnight,128GB
B09G9D8KRQ,6/9/2024,TRUE,2,Defective product video calling is very noisy,The phone's video calling is very poor and noisy and call drops in between the conversation. The defect arises later after the return window is closed! Very bad experience 😔,Apple iPhone 13,Midnight,128GB
B09G9D8KRQ,6/11/2023,TRUE,3,I faced an camera issue so because I'm giving 3star for this!!!,"Hello guys! I purchased this at best price , when it's delive Red there is no issue found in this product. No scratches and no cracks fully new and genuine product given by Amazon!!! When I checked after getting delivery all things are working perfectly fine 🙂 but after a day I updated my iphone so after I found an camera issue ( camera is shaking [ Rear Camera ] so guys I tried to replace the product but Amazon tolds me I have to go first in iPhone main showroom for diagnosis! Amazon just told me to go apple shop and told him what is happening with the phone , and if they deny to repair the product then I have to ask for (Denial report) so I firstly go in iVenus (apple authorised service centre) but they give me a job sheet not denial report but they refused to repair as well! Then after I go in Mumbai (Apple BKC) for service apple BKC is main showroom of iphone where they are very professional and talk in very fluent English as well! So they took my product for the repair then they took around 19 days to repair or replace the parts of my iphone !!! They replaced (Camera) but they also replaced Battery I asked why they replaced Battery so they told me some scratches on battery because they need to replace the battery !!! So guys this is my experience I sha Red with you !!!! I hope this will help you!.",Apple iPhone 13,Midnight,128GB
